ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
1006,5,65,question,credibility_EX,259.57588379993103,259.924724600045,,0.3487200001254678
1006,5,66,fixation,fixation.png,259.93404509988613,260.59530430007726,0.6612592001911253,
1006,5,67,question,credibility_CON,262.8086949000135,263.247217199998,,0.4383984000887722
1006,5,68,fixation,fixation.png,263.25672649987973,264.0856377999298,0.8289113000500947,
1006,5,69,question,preference,264.7603209000081,265.5754348000046,,0.8150007000658661
1006,5,70,fixation,fixation.png,265.58499250002205,266.33938800008036,0.7543955000583082,
1006,6,71,product,chocolate.png,266.35944309993647,270.36573849990964,4.006295399973169,
1006,6,72,fixation,fixation.png,270.3790287999436,270.94332530000247,0.5642965000588447,
1006,6,73,info,chocolate_02.png,270.96552870003507,277.9729826000985,7.00745390006341,
1006,6,74,fixation,fixation.png,277.98735750000924,278.91158360010013,0.9242261000908911,
1006,6,75,question,credibility_PEER,280.8728787000291,281.1838376999367,,0.310354599962011
1006,6,76,fixation,fixation.png,281.19452299992554,282.1879487999249,0.9934257999993861,
1006,6,77,question,credibility_CON,288.82715649995953,289.0417615000624,,0.21449810010381043
1006,6,78,fixation,fixation.png,289.0520259998739,290.0233489999082,0.9713230000343174,
1006,6,79,question,credibility_EX,296.03226869995706,296.46582500007935,,0.43344980012625456
1006,6,80,fixation,fixation.png,296.4756680999417,297.6418496000115,1.166181500069797,
